year,title,mpa,runtime,gross,rating_count,rating,metacritic,poster_brightness,poster_saturation,poster_edgeness,description
2011,War Horse,PG-13,146,79.88,140770,7.2,NA,33.88371770911553,50.77155462146563,3.5776691800783937,Young Albert enlists to serve in World War I after his beloved horse is sold to the cavalry. Albert's hopeful journey takes him out of England and to the front lines as the war rages on.
2011,Limitless,PG-13,105,79.25,507403,7.4,59,27.17074219876791,32.70759077714332,4.736934299419098,"With the help of a mysterious pill that enables the user to access one hundred percent of his brain abilities, a struggling writer becomes a financial wizard, but it also puts him in a new world with lots of dangers."
2011,Tower Heist,PG-13,104,78.05,128343,6.2,59,34.89039357640367,44.648925996056796,3.8957924246595255,"When a group of hard-working guys find out they've fallen victim to their wealthy employer's Ponzi scheme, they conspire to rob his high-rise residence."
2011,The Adventures of Tintin,PG,107,77.59,208295,7.3,NA,31.634325160218076,35.5163436228186,3.1626453235803433,Intrepid reporter Tintin and Captain Haddock set off on a treasure hunt for a sunken ship commanded by Haddock's ancestor.
2011,Contagion,PG-13,106,75.66,211890,6.6,NA,34.09108103793565,65.59324181653801,4.6625252299917905,"Healthcare professionals, government officials and everyday people find themselves in the midst of a worldwide epidemic as the CDC works to find a cure."
2011,We Bought a Zoo,PG,124,75.62,130000,7.1,58,50.84068773078825,36.078682341765465,3.9379637831587164,"Set in Southern California, a father moves his young family to the countryside to renovate and re-open a struggling zoo."
2011,Moneyball,PG-13,133,75.61,340559,7.6,NA,28.838165503721076,40.93400552095942,2.9676922874391973,Oakland A's general manager Billy Beane's successful attempt to assemble a baseball team on a lean budget by employing computer-generated analysis to acquire new players.
2011,Jack and Jill,PG,91,74.16,74332,3.3,NA,60.47063545479696,46.98483556726264,2.6734309454095153,"Family guy Jack Sadelstein prepares for the annual event he dreads: the Thanksgiving visit of his fraternal twin sister, the needy and passive-aggressive Jill, who then refuses to leave."
2011,Hugo,PG,126,73.86,292700,7.5,NA,39.91230478356472,43.859523973788086,3.784680941308518,"In 1931 Paris, an orphan living in the walls of a train station gets wrapped up in a mystery involving his late father and an automaton."
2011,Dolphin Tale,PG,113,72.29,21438,6.9,NA,43.484122797910416,40.39608017971635,2.22209755212268,A story centered on the friendship between a boy and a dolphin whose tail was lost in a crab trap.
2011,No Strings Attached,R,108,70.66,203831,6.2,50,49.188793637649184,36.63672811491778,3.9883914885112772,"A guy and girl try to keep their relationship strictly physical, but it's not long before they learn that they want something more."
2012,The Avengers,PG-13,143,623.28,1219021,8,NA,30.57540891074898,41.17238354644753,6.052384789380696,Earth's mightiest heroes must come together and learn to fight as a team if they are going to stop the mischievous Loki and his alien army from enslaving humanity.
2012,The Dark Knight Rises,PG-13,164,448.14,1441515,8.4,NA,18.617587661493488,48.85714228349372,5.798013041156988,"Eight years after the Joker's reign of anarchy, Batman, with the help of the enigmatic Catwoman, is forced from his exile to save Gotham City from the brutal guerrilla terrorist Bane."
2012,The Hunger Games,PG-13,142,408.01,813212,7.2,NA,14.524949263050585,80.99844015883065,1.964494551356944,Katniss Everdeen voluntarily takes her younger sister's place in the Hunger Games: a televised competition in which two teenagers from each of the twelve Districts of Panem are chosen at random to fight to the death.
2012,Skyfall,PG-13,143,304.36,608130,7.7,NA,27.426165120911456,6.184140222242014,3.054597344157088,"James Bond's loyalty to M is tested when her past comes back to haunt her. When MI6 comes under attack, 007 must track down and destroy the threat, no matter how personal the cost."
2012,The Hobbit: An Unexpected Journey,PG-13,169,303,734519,7.8,58,37.419280490608394,47.08886041738097,3.6152776605279913,"A reluctant Hobbit, Bilbo Baggins, sets out to the Lonely Mountain with a spirited group of dwarves to reclaim their mountain home, and the gold within it from the dragon Smaug."
2012,The Twilight Saga: Breaking Dawn - Part 2,PG-13,115,292.3,221005,5.5,52,14.428874016592886,24.24732743067799,2.400796985511574,"After the birth of Renesmee/Nessie, the Cullens gather other vampire clans in order to protect the child from a false allegation that puts the family in front of the Volturi."
2012,The Amazing Spider-Man,PG-13,136,262.03,540369,6.9,NA,23.14962793815935,56.278025928558485,6.163886055733273,"After Peter Parker is bitten by a genetically altered spider, he gains newfound, spider-like powers and ventures out to save the city from the machinations of a mysterious reptilian foe."
2012,Brave,PG,93,237.28,353733,7.1,NA,34.01233050947703,50.892398331609634,2.112964008780315,"Determined to make her own path in life, Princess Merida (Kelly Macdonald) defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse."
2012,Ted,R,106,218.82,551777,6.9,NA,68.6236673307503,12.623680757543424,2.393741460430682,"John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori."
2012,Madagascar 3: Europe's Most Wanted,PG,93,216.39,153905,6.8,60,46.383371576482006,75.23415752717932,2.1631144750633546,"The Madagascar animals join a struggling European circus to get back to New York, but find themselves being pursued by a psychotic animal control officer."
2012,The Lorax,PG,86,214.03,93162,6.4,46,55.51096203714514,73.80818788482225,1.1794215489507527,"A 12-year-old boy searches for the one thing that will enable him to win the affection of the girl of his dreams. To find it he must discover the story of the Lorax, the grumpy yet charming creature who fights to protect his world."
2012,Wreck-It Ralph,PG,101,189.42,361112,7.7,NA,31.2720324730643,74.19615155388318,7.228495934831431,"A video game villain wants to be a hero and sets out to fulfill his dream, but his quest brings havoc to the whole arcade where he lives."
2012,Lincoln,PG-13,150,182.21,235251,7.3,NA,48.69192966798853,0.34277377997167063,4.976325025062705,"As the American Civil War continues to rage, America's president struggles with continuing carnage on the battlefield as he fights with many inside his own cabinet on the decision to emancipate the slaves."
2012,Men in Black 3,PG-13,106,179.02,322782,6.8,58,22.413118885850288,9.721092480221863,2.8007577169637505,Agent J travels in time to M.I.B.'s early days in 1969 to stop an alien from assassinating his friend Agent K and changing history.
2012,Django Unchained,R,165,162.81,1271435,8.4,NA,45.44814536535039,11.272126094793293,4.522853380869244,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner."
2012,Ice Age: Continental Drift,PG,88,161.32,182568,6.6,49,54.973992302106026,61.31888709390895,3.564628625063171,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world."
2012,Snow White and the Huntsman,PG-13,127,155.33,264642,6.1,57,43.27095087201103,13.583806325843334,3.712984542870665,"In a twist to the fairy tale, the Huntsman ordered to take Snow White into the woods to be killed winds up becoming her protector and mentor in a quest to vanquish the Evil Queen."
2012,Les Misérables,PG-13,158,148.81,295331,7.6,NA,28.40500209162446,20.50897810992287,5.532930652531843,"In 19th-century France, Jean Valjean, who for decades has been hunted by the ruthless policeman Javert after breaking parole, agrees to care for a factory worker's daughter. The decision changes their lives forever."
2012,Hotel Transylvania,PG,91,148.31,212273,7.1,47,35.302806331167304,39.58442934268025,5.413937706872834,"Dracula, who operates a high-end resort away from the human world, goes into overprotective mode when a boy discovers the resort and falls for the count's teenaged daughter."
2012,Taken 2,PG-13,92,139.85,280173,6.2,45,16.76671455862265,7.259246849300781,2.7557522850368055,"In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter."
2012,21 Jump Street,R,109,138.45,491566,7.2,NA,53.07339201161948,19.296453942889393,3.8876738007970193,A pair of underachieving cops are sent back to a local high school to blend in and bring down a synthetic drug ring.
2012,Argo,R,120,136.03,550957,7.7,NA,29.18183073240283,41.024485457289025,8.913110862317698,"Acting under the cover of a Hollywood producer scouting a location for a science fiction film, a CIA agent launches a dangerous operation to rescue six Americans in Tehran during the U.S. hostage crisis in Iran in 1979."
2012,Silver Linings Playbook,R,122,132.09,637055,7.7,NA,33.15273813260829,4.310298562352099,5.087848165776686,"After a stint in a mental institution, former teacher Pat Solitano moves back in with his parents and tries to reconcile with his ex-wife. Things get more challenging when Pat meets Tiffany, a mysterious girl with problems of her own."
2012,Prometheus,R,124,126.48,551116,7,NA,30.616515765162085,70.69809672206095,2.0792789558673537,"Following clues to the origin of mankind, a team finds a structure on a distant moon, but they soon realize they are not alone."
2012,Safe House,R,115,126.37,197569,6.7,52,36.15172627693052,3.5322369261889452,3.6660798698676187,"A young CIA agent is tasked with looking after a fugitive in a safe house. But when the safe house is attacked, he finds himself on the run with his charge."
2012,The Vow,PG-13,104,125.01,177914,6.8,43,52.32349761803838,42.13045013786913,2.5093473658620264,"A car accident puts Paige in a coma, and when she wakes up with severe memory loss, her husband Leo works to win her heart again."
2012,Life of Pi,PG,127,124.99,554699,7.9,NA,68.75201064073427,27.163940608317017,4.276827406058005,"A young man who survives a disaster at sea is hurtled into an epic journey of adventure and discovery. While cast away, he forms an unexpected connection with another survivor: a fearsome Bengal tiger."
2012,Magic Mike,R,110,113.72,126848,6.1,NA,12.806377069932068,75.15498060027213,1.8564242882893218,"A male stripper teaches a younger performer how to party, pick up women, and make easy money."
2012,The Bourne Legacy,PG-13,135,113.2,275174,6.7,NA,12.582871148346559,7.974456283693955,3.7307284955036977,"An expansion of the universe from Robert Ludlum's novels, centered on a new hero whose stakes have been triggered by the events of the previous three films."
2012,Journey 2: The Mysterious Island,PG,94,103.86,87396,5.8,41,36.81110293041239,31.5164863085441,5.85099603541758,"Sean Anderson partners with his mom's husband on a mission to find his grandfather, who is thought to be missing on a mythical island."
2012,Rise of the Guardians,PG,97,103.41,150288,7.3,58,27.673768047493517,46.34005378615094,3.040037791997982,"When the evil spirit Pitch launches an assault on Earth, the Immortal Guardians team up to protect the innocence of children all around the world."
2012,Zero Dark Thirty,R,157,95.72,259344,7.4,NA,14.433528464525919,16.930822162094255,1.7233104557114507,"A chronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks, and his death at the hands of the Navy S.E.A.L.s Team 6 in May 2011."
2012,Flight,R,138,93.77,311647,7.3,NA,42.44338097404926,16.798504518913198,2.688941854072399,"An airline pilot saves almost all his passengers on his malfunctioning airliner which eventually crashed, but an investigation into the accident reveals something troubling."
2012,Think Like a Man,PG-13,122,91.55,42051,6.5,51,65.32284473821036,23.590427648149763,2.6687410463443046,Four friends conspire to turn the tables on their women when they discover the ladies have been using Steve Harvey's relationship advice against them.
2012,The Campaign,R,85,86.91,121189,6.1,50,45.264622588463574,37.09611669594748,5.816226102949066,An incumbent Representative embroiled in personal scandal faces a no-holds-barred challenge from a naive newcomer funded by two unscrupulous billionaire lobbyist brothers.
2012,The Expendables 2,R,103,85.02,283790,6.6,51,22.601582464817703,76.05921634101807,3.0174040685008325,"Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat."
2012,Wrath of the Titans,PG-13,99,83.67,176449,5.7,NA,39.04377416134015,11.824546934627794,3.6051501595024535,"Perseus braves the treacherous underworld to rescue his father, Zeus, captured by his son, Ares, and brother Hades who unleash the ancient Titans upon the world."
2012,Jack Reacher,PG-13,130,80.07,293953,7,50,33.285545272706784,33.66954718597278,3.0874351860903357,A homicide investigator digs deeper into a case involving a trained military sniper who shot five random victims.
2012,Dark Shadows,PG-13,113,79.73,237383,6.2,55,21.175905543190247,35.033359044177466,3.9317731106946794,"An imprisoned vampire, Barnabas Collins, is set free and returns to his ancestral home, where his dysfunctional descendants are in need of his protection."
2012,Parental Guidance,PG,105,77.27,24199,6,NA,67.29659418620771,12.293071317728304,3.2295305839134723,Artie and Diane agree to look after their three grandkids when their type-A helicopter parents need to leave town for work. Problems arise when the kids' 21st-century behavior collides with Artie and Diane's old-school methods.
2012,John Carter,PG-13,132,73.08,247523,6.6,51,43.75659633563424,47.50696122573622,3.7951339623531566,"Transported to Barsoom, a Civil War vet discovers a barren planet seemingly inhabited by 12-foot tall barbarians. Finding himself prisoner of these creatures, he escapes, only to encounter Woola and a princess in desperate need of a savior."
2012,Act of Valor,R,110,70.01,64648,6.5,40,7.2919773990759165,15.632286285807758,1.4309132535348552,An elite team of Navy SEALs embark on a covert mission to recover a kidnapped CIA agent.
2012,This Is 40,R,134,67.54,121861,6.2,59,77.02700717248734,14.34692828575832,2.161418244750559,"Pete and Debbie are both about to turn 40, their kids hate each other, both of their businesses are failing, they're on the verge of losing their house, and their relationship is threatening to fall apart."
2012,Contraband,R,109,66.53,113405,6.5,51,37.76624677887618,30.531673600871244,4.429899158754239,"To protect his brother-in-law from a drug lord, a former smuggler heads to Panama to score millions of dollars in counterfeit bills."
2012,Looper,R,113,66.49,514923,7.4,NA,87.60761681921046,1.684987097725038,2.753049429604866,"In 2074, when the mob wants to get rid of someone, the target is sent into the past, where a hired gun awaits - someone like Joe - who one day learns the mob wants to 'close the loop' by sending back Joe's future self for assassination."
2012,Madea's Witness Protection,PG-13,114,65.65,9760,4.9,42,77.99626427410836,7.348180597783603,2.740266272819287,A Wall Street investment banker who has been set up as the linchpin of his company's mob-backed Ponzi scheme is relocated with his family to Aunt Madea's southern home.
2012,Battleship,PG-13,131,65.42,229487,5.8,41,35.71697893972404,15.645803269503809,3.7913747235572095,A fleet of ships is forced to do battle with an armada of unknown origins in order to discover and thwart their destructive goals.
2012,Pitch Perfect,PG-13,112,65,264629,7.2,NA,27.24425114105806,29.731832054642133,7.293057047365226,"Beca, a freshman at Barden University, is cajoled into joining The Bellas, her school's all-girls singing group. Injecting some much needed energy into their repertoire, The Bellas take on their male rivals in a campus competition."
2012,Mirror Mirror,PG,106,64.94,81154,5.6,46,62.58036788020037,45.0961519067754,3.1037100293158306,An evil queen steals control of a kingdom and an exiled princess enlists the help of seven resourceful rebels to win back her birthright.
2012,Chronicle,PG-13,84,64.58,233700,7,NA,61.17007463890906,13.06052278283113,1.5361054862694874,Three high school friends gain superpowers after making an incredible discovery underground. Soon they find their lives spinning out of control and their bond tested as they embrace their darker sides.
2013,The Hunger Games: Catching Fire,PG-13,146,424.67,590260,7.5,NA,13.21249375764086,78.83426650111484,3.3218179185934975,Katniss Everdeen and Peeta Mellark become targets of the Capitol after their victory in the 74th Hunger Games sparks a rebellion in the Districts of Panem.
2013,Iron Man Three,PG-13,130,409.01,721475,7.2,NA,30.302030387912755,33.21183652933891,5.162387827364166,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution."
2013,Frozen,PG,102,400.74,545450,7.5,NA,77.57897401811506,28.574571761687828,4.769774256915461,"When the newly crowned Queen Elsa accidentally uses her power to turn things into ice to curse her home in infinite winter, her sister Anna teams up with a mountain man, his playful reindeer, and a snowman to change the weather condition."
2013,Despicable Me 2,PG,98,368.06,355343,7.3,NA,75.3937225296623,26.819003233409877,1.7582158262299405,"When Gru, the world's most super-bad turned super-dad has been recruited by a team of officials to stop lethal muscle and a host of Gru's own, He has to fight back with new gadgetry, cars, and more minion madness."
2013,Man of Steel,PG-13,143,291.05,665977,7.1,55,30.64113687617277,29.26584774312261,2.7543390406915074,"An alien child is evacuated from his dying world and sent to Earth to live among humans. His peace is threatened, when survivors of his home planet invade Earth."
2013,Gravity,PG-13,91,274.09,736546,7.7,NA,20.069474922858056,33.07259628761064,1.933261872220807,Two astronauts work together to survive after an accident leaves them stranded in space.
2013,Monsters University,G,104,268.49,304801,7.3,NA,56.44245093318984,43.531428569274,5.382188835981114,"A look at the relationship between Mike Wazowski (Billy Crystal) and James P. ""Sully"" Sullivan (John Goodman) during their days at Monsters University, when they weren't necessarily the best of friends."
2013,The Hobbit: The Desolation of Smaug,PG-13,161,258.37,580138,7.8,NA,17.014140048706693,46.29396854369662,4.514482859665572,"The dwarves, along with Bilbo Baggins and Gandalf the Grey, continue their quest to reclaim Erebor, their homeland, from Smaug. Bilbo Baggins is in possession of a mysterious and magical ring."
2013,Furious 6,PG-13,130,238.68,355959,7.1,NA,46.58007173181086,23.899084833662993,2.8683104537060125,"Hobbs has Dominic and Brian reassemble their crew to take down a team of mercenaries: Dominic unexpectedly gets sidetracked with facing his presumed deceased girlfriend, Letty."
2013,Oz the Great and Powerful,PG,130,234.91,195009,6.3,44,40.62796844181459,28.676873215951108,2.7656384420228077,"A frustrated circus magician from Kansas is transported to a magical land called Oz, where he will have to fulfill a prophecy to become the king, and release the land from the Wicked Witches using his great (but fake) powers."
2013,Star Trek Into Darkness,PG-13,132,228.78,453089,7.7,NA,44.66026075732693,15.350421115383103,3.2230067212815676,"After the crew of the Enterprise find an unstoppable force of terror from within their own organization, Captain Kirk leads a manhunt to a war-zone world to capture a one-man weapon of mass destruction."
2013,Thor: The Dark World,PG-13,112,206.36,565925,6.9,54,35.46636896080747,28.38823339817658,5.336177491546095,"When the Dark Elves attempt to plunge the universe into darkness, Thor must embark on a perilous and personal journey that will reunite him with doctor Jane Foster."
2013,World War Z,PG-13,116,202.36,572622,7,NA,28.432416007769294,14.299406528399928,3.2404198465295173,Former United Nations employee Gerry Lane traverses the world in a race against time to stop a zombie pandemic that is toppling armies and governments and threatens to destroy humanity itself.
2013,The Croods,PG,98,187.17,182524,7.2,55,47.0001638288254,51.55903129756104,4.230319157064273,"After their cave is destroyed, a caveman family must trek through an unfamiliar fantastical world with the help of an inventive boy."
2013,The Heat,R,117,159.58,157136,6.6,60,26.251620279080278,51.16085385198773,5.992138305139418,An uptight FBI Special Agent is paired with a foul-mouthed Boston cop to take down a ruthless drug lord.
2013,We're the Millers,R,110,150.39,384606,7,44,51.69373506323141,36.62560614027371,2.5282649221514992,A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.
2013,American Hustle,R,138,150.12,430686,7.2,NA,11.828300880537409,51.324482300264215,5.505811616267576,"A con man, Irving Rosenfeld, along with his seductive partner Sydney Prosser, is forced to work for a wild F.B.I. Agent, Richie DiMaso, who pushes them into a world of Jersey powerbrokers and the Mafia."
2013,The Great Gatsby,PG-13,143,144.84,451255,7.2,55,23.596713576321392,30.3277216220008,6.207715041588887,"A writer and wall street trader, Nick, finds himself drawn to the past and lifestyle of his millionaire neighbor, Jay Gatsby."
2013,The Conjuring,R,112,137.4,417812,7.5,NA,53.89196227922489,15.943373280344634,5.5720665751821805,Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse.
2013,Identity Thief,R,111,134.51,119296,5.7,NA,34.24565353283868,36.22663727981254,3.2160469137737935,Mild mannered businessman Sandy Patterson travels from Denver to Florida to confront the deceptively harmless looking woman who has been living it up after stealing Sandy's identity.
2013,Grown Ups 2,PG-13,101,133.67,133685,5.4,NA,48.33023364802711,26.47340754827968,2.9134753341033273,"After moving his family back to his hometown to be with his friends and their kids, Lenny finds out that between old bullies, new bullies, schizo bus drivers, drunk cops on skis, and four hundred costumed party crashers sometimes crazy follows you."
2013,The Wolverine,PG-13,126,132.56,414051,6.7,NA,23.755807878545884,16.005304597681757,5.627463500912229,"Wolverine comes to Japan to meet an old friend whose life he saved years ago, and gets embroiled in a conspiracy involving yakuza and mutants."
2013,Anchorman 2: The Legend Continues,PG-13,119,127.35,161599,6.3,NA,32.450660699062226,49.33886455250818,4.777230798570179,"With the 1970s behind them, San Diego's top-rated newsman, Ron Burgundy, returns to take New York City's first twenty-four-hour news channel by storm."
2013,Lone Survivor,R,121,125.1,254928,7.5,60,17.07431523844104,17.51568228830039,4.941996717685725,"Marcus Luttrell and his team set out on a mission to capture or kill notorious Taliban leader Ahmad Shah, in late June 2005. Marcus and his team are left to fight for their lives in one of the most valiant efforts of modern warfare."
2013,G.I. Joe: Retaliation,PG-13,110,122.52,168769,5.8,41,36.370214558345175,26.970706933565857,3.717471285468626,The G.I. Joes are not only fighting their mortal enemy Cobra; they are forced to contend with threats from within the government that jeopardize their very existence.
2013,Cloudy with a Chance of Meatballs 2,PG,95,119.79,84990,6.4,59,42.76275005203923,49.470306160583135,4.700573691995492,"Flint Lockwood now works at The Live Corp Company for his idol Chester V. But he's forced to leave his post when he learns that his most infamous machine is still operational, and is churning out menacing food-animal hybrids."
2013,Now You See Me,PG-13,115,117.72,570171,7.3,50,43.430504542002154,2.0594304697286594,2.425443410520006,"An F.B.I. Agent and an Interpol Detective track a team of illusionists who pull off bank heists during their performances, and reward their audiences with the money."
2013,The Wolf of Wall Street,R,180,116.9,1091954,8.2,NA,23.890891607298624,56.45770961671994,2.7618381993330847,"Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government."
2013,The Butler,PG-13,132,116.63,104788,7.2,NA,81.52553882329883,5.966941664558868,2.509556375098352,"As Cecil Gaines serves eight presidents during his tenure as a butler at the White House, the civil rights movement, Vietnam, and other major events affect this man's life, family, and American society."
2013,The Hangover Part III,R,100,112.2,280910,5.8,NA,22.064333627392514,31.547563182160758,2.1441705446316806,"When one of their own is kidnapped by an angry gangster, the Wolf Pack must track down Mr. Chow, who has escaped from prison and is on the run."
2013,Epic,PG,102,107.52,97218,6.7,52,33.44507007454111,63.77945273921095,2.8242764124463653,A teenager finds herself transported to a deep forest setting where a battle between the forces of good and the forces of evil is taking place. She bands together with a rag-tag group of characters in order to save their world -- and ours.
2013,Captain Phillips,PG-13,134,107.1,400525,7.8,NA,25.765553974017546,7.023350329596169,6.429648727450039,"The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the U.S.-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years."
2013,Bad Grandpa,R,92,102,87201,6.5,54,56.34118007895164,24.9155684384112,2.5616932898905826,"86-year-old Irving Zisman takes a trip from Nebraska to North Carolina to take his 8 year-old grandson, Billy, back to his real father."
2013,Pacific Rim,PG-13,131,101.8,453235,6.9,NA,34.89002430550614,17.785574216521365,6.453237789676808,"As a war between humankind and monstrous sea creatures wages on, a former pilot and a trainee are paired up to drive a seemingly obsolete special weapon in a desperate effort to save the world from the apocalypse."
2013,This Is the End,R,107,101.47,370766,6.6,NA,40.44516772862514,41.71666769296951,5.5119053869011685,"Six Los Angeles celebrities are stuck in James Franco's house after a series of devastating events just destroyed the city. Inside, the group not only have to face the apocalypse, but themselves."
2013,Olympus Has Fallen,R,119,98.93,246491,6.5,41,24.201776714185222,33.5541152984259,4.978604386783196,Disgraced Secret Service agent Mike Banning finds himself trapped inside the White House in the wake of a terrorist attack and works with national security to rescue the President from his kidnappers.
2013,42,PG-13,128,95,80098,7.5,NA,72.35356023967108,15.35794224440653,5.089085620682208,"In 1947, Jackie Robinson becomes the first African-American to play in Major League Baseball in the modern era when he was signed by the Brooklyn Dodgers and faces considerable racism in the process."
2013,Elysium,R,109,93.05,406376,6.6,NA,37.088102508460544,24.563592852756106,3.1715032577957296,"In the year 2154, the very wealthy live on a man-made space station while the rest of the population resides on a ruined Earth. A man takes on a mission that could bring equality to the polarized worlds."
2013,Planes,PG,91,90.29,40866,5.7,NA,54.22330394252632,42.91236558140798,2.125780542784708,A cropdusting plane with a fear of heights lives his dream of competing in a famous around-the-world aerial race.
2013,The Lone Ranger,PG-13,150,89.3,213882,6.4,NA,32.91274206447699,30.707217826834714,6.237393295894731,"Native American warrior Tonto recounts the untold tales that transformed John Reid, a man of the law, into a legend of justice."
2013,Oblivion,PG-13,124,89.02,467317,7,54,32.22440373411945,22.015229093277082,5.148185459365981,A veteran assigned to extract Earth's remaining resources begins to question what he knows about his mission and himself.
2013,Insidious: Chapter 2,PG-13,106,83.59,147290,6.6,40,19.06629872356876,22.24201538027032,4.467060005703376,"The Lamberts believe that they have defeated the spirits that have haunted their family, but they soon discover that evil is not beaten so easily."
2013,Saving Mr. Banks,PG-13,125,83.3,145574,7.5,NA,92.60941083029182,4.110037599782227,1.508518151773589,"Author P.L. Travers reflects on her childhood after reluctantly meeting with Walt Disney, who seeks to adapt her Mary Poppins books for the big screen."
2013,Turbo,PG,96,83.03,78548,6.4,58,30.81258557149342,67.92373098791022,3.8682063036117533,A freak accident might just help an everyday garden snail achieve his biggest dream: winning the Indy 500.
2013,2 Guns,R,109,75.61,187315,6.7,55,53.89338947673531,34.501094772247484,1.671391933107165,"Two hardened criminals get into trouble with the US border patrol after meeting with a Mexican drug lord, and then revelations start to unfold."
2013,White House Down,PG-13,131,73.1,198243,6.4,52,57.86335812865756,27.787544765239165,2.4997420807802966,"While on a tour of the White House with his young daughter, a Capitol policeman springs into action to save his child and protect the president from a heavily armed group of paramilitary invaders."
2013,Safe Haven,PG-13,115,71.35,100003,6.7,NA,46.96608448317598,30.557077204240997,3.8709784985953624,"A young woman with a mysterious past lands in Southport, North Carolina where her bond with a widower forces her to confront the dark secret that haunts her."
2013,The Smurfs 2,PG,105,71.02,35701,5.3,NA,61.479881457929054,29.770624316757143,4.909817328185485,"The Smurfs team up with their human friends to rescue Smurfette, who has been abducted by Gargamel, since she knows a secret spell that can turn the evil sorcerer's newest creation, creatures called ""The Naughties"", into real Smurfs."
2013,The Best Man Holiday,R,123,70.53,14397,6.7,59,78.28243680858851,14.684085722239992,2.954732921807881,"When college friends reunite after 15 years over the Christmas holidays, they discover just how easy it is for long-forgotten rivalries and romances to be reignited."
2013,Percy Jackson: Sea of Monsters,PG,106,68.56,105554,5.8,NA,37.38630307632374,50.39296966907092,4.193270521358064,"In order to restore their dying safe haven, the son of Poseidon and his friends embark on a quest to the Sea of Monsters, to find the mythical Golden Fleece, all the while trying to stop an ancient evil from rising."
2014,American Sniper,R,133,350.13,417080,7.3,NA,64.25488058638494,6.159336721058778,1.7415068050621434,"Navy S.E.A.L. sniper Chris Kyle's (Bradley Cooper's) pinpoint accuracy saves countless lives on the battlefield and turns him into a legend. Back home to his wife and kids after four tours of duty, however, Chris finds that it is the war he can't leave behind."
2014,The Hunger Games: Mockingjay - Part 1,PG-13,123,337.14,393026,6.6,NA,17.53793980685403,79.45364358094331,4.360638505023282,"Katniss Everdeen is in District 13 after she shatters the games forever. Under the leadership of President Coin and the advice of her trusted friends, Katniss spreads her wings as she fights to save Peeta and a nation moved by her courage."
2014,Guardians of the Galaxy,PG-13,121,333.18,997322,8,NA,28.41720083267419,46.153578940141,3.8856778573333104,A group of intergalactic criminals must pull together to stop a fanatical warrior with plans to purge the universe.
2014,Captain America: The Winter Soldier,PG-13,136,259.77,699022,7.7,NA,36.22854983005488,16.080088200678794,2.957466539794758,"As Steve Rogers struggles to embrace his role in the modern world, he teams up with a fellow Avenger and S.H.I.E.L.D agent, Black Widow, to battle a new threat from history: an assassin known as the Winter Soldier."
2014,The Lego Movie,PG,100,257.76,313430,7.8,NA,55.45486818664694,55.99535630410176,4.578240736010674,"An ordinary LEGO construction worker, thought to be the prophesied as ""special"", is recruited to join a quest to stop an evil tyrant from gluing the LEGO universe into eternal stasis."
2014,The Hobbit: The Battle of the Five Armies,PG-13,144,255.12,453357,7.4,59,26.57088138465263,19.20838309636788,3.2771066560620836,Bilbo and company are forced to engage in a war against an array of combatants and keep the Lonely Mountain from falling into the hands of a rising darkness.
2014,Transformers: Age of Extinction,PG-13,165,245.44,290148,5.6,NA,35.24227014970111,18.552797281648317,5.956332137004602,"When humanity allies with a bounty hunter in pursuit of Optimus Prime, the Autobots turn to a mechanic and his family for help."
2014,Maleficent,PG,97,241.41,326859,7,56,57.31040178033041,7.638905886740983,2.4362880485852942,"A vengeful fairy is driven to curse an infant princess, only to discover that the child may be the one person who can restore peace to their troubled land."
2014,X-Men: Days of Future Past,PG-13,132,233.92,638909,8,NA,41.589994558753645,36.80068969764186,3.9097683264382703,The X-Men send Wolverine to the past in a desperate effort to change history and prevent an event that results in doom for both humans and mutants.
2014,Big Hero 6,PG,102,222.53,388925,7.8,NA,77.63022372429658,14.870798158763776,0.42915917442485646,"The special bond that develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes."
2014,Dawn of the Planet of the Apes,PG-13,130,208.55,399669,7.6,NA,47.88737599182334,14.361818773770384,4.155695555893759,A growing nation of genetically evolved apes led by Caesar is threatened by a band of human survivors of the devastating virus unleashed a decade earlier.
