major,percentile,earnings
Mass Media,38,1.983712
Mass Media,39,2.002327
Mass Media,40,2.017209
Mass Media,41,2.03894
Mass Media,42,2.052966
Mass Media,43,2.066901
Mass Media,44,2.079616
Mass Media,45,2.097927
Mass Media,46,2.1133
Mass Media,47,2.129035
Mass Media,48,2.140066
Mass Media,49,2.155594
Mass Media,50,2.172617
Mass Media,51,2.188907
Mass Media,52,2.203195
Mass Media,53,2.222712
Mass Media,54,2.238176
Mass Media,55,2.254381
Mass Media,56,2.27155
Mass Media,57,2.29409
Mass Media,58,2.309457
Mass Media,59,2.329388
Mass Media,60,2.344545
Mass Media,61,2.369374
Mass Media,62,2.387187
Mass Media,63,2.410893
Mass Media,64,2.43116
Mass Media,65,2.452316
Mass Media,66,2.476246
Mass Media,67,2.493207
Mass Media,68,2.51612
Mass Media,69,2.540561
Mass Media,70,2.563941
Mass Media,71,2.590602
Mass Media,72,2.617038
Mass Media,73,2.642205
Mass Media,74,2.669201
Mass Media,75,2.695934
Mass Media,76,2.726186
Mass Media,77,2.749774
Mass Media,78,2.786776
Mass Media,79,2.817305
Mass Media,80,2.841863
Mass Media,81,2.877844
Mass Media,82,2.920578
Mass Media,83,2.963328
Mass Media,84,2.995872
Mass Media,85,3.035777
Mass Media,86,3.093672
Mass Media,87,3.136867
Mass Media,88,3.184247
Mass Media,89,3.245254
Mass Media,90,3.303199
Mass Media,91,3.381551
Mass Media,92,3.472955
Mass Media,93,3.563675
Mass Media,94,3.632131
Mass Media,95,3.744586
Mass Media,96,3.871141
Mass Media,97,4.050759
Mass Media,98,4.259381
Mass Media,99,4.799929
Mathematics and Statistics,1,1.458095
Mathematics and Statistics,2,1.579813
Mathematics and Statistics,3,1.698458
Mathematics and Statistics,4,1.777576
Mathematics and Statistics,5,1.828505
Mathematics and Statistics,6,1.869378
Mathematics and Statistics,7,1.91442
Mathematics and Statistics,8,1.949647
Mathematics and Statistics,9,1.991794
Mathematics and Statistics,10,2.022239
Mathematics and Statistics,11,2.056458
Mathematics and Statistics,12,2.099359
Mathematics and Statistics,13,2.130848
Mathematics and Statistics,14,2.152096
Mathematics and Statistics,15,2.177159
Mathematics and Statistics,16,2.206032
Mathematics and Statistics,17,2.22996
Mathematics and Statistics,18,2.251944
Mathematics and Statistics,19,2.280722
Mathematics and Statistics,20,2.304817
Mathematics and Statistics,21,2.323561
Mathematics and Statistics,22,2.344551
Mathematics and Statistics,23,2.371611
Mathematics and Statistics,24,2.389686
Mathematics and Statistics,25,2.418497
Mathematics and Statistics,26,2.439966
Mathematics and Statistics,27,2.46187
Mathematics and Statistics,28,2.477803
Mathematics and Statistics,29,2.495331
Mathematics and Statistics,30,2.524498
Mathematics and Statistics,31,2.544012
Mathematics and Statistics,32,2.567023
Mathematics and Statistics,33,2.58994
Mathematics and Statistics,34,2.612801
Mathematics and Statistics,35,2.628838
Mathematics and Statistics,36,2.646147
Mathematics and Statistics,37,2.668731
Mathematics and Statistics,38,2.685773
Mathematics and Statistics,39,2.708337
Mathematics and Statistics,40,2.728059
Mathematics and Statistics,41,2.751533
Mathematics and Statistics,42,2.768961
Mathematics and Statistics,43,2.790925
Mathematics and Statistics,44,2.815539
Mathematics and Statistics,45,2.838774
Mathematics and Statistics,46,2.85824
Mathematics and Statistics,47,2.880775
Mathematics and Statistics,48,2.907805
Mathematics and Statistics,49,2.926634
Mathematics and Statistics,50,2.952435
Mathematics and Statistics,51,2.975566
Mathematics and Statistics,52,2.997693
Mathematics and Statistics,53,3.029505
Mathematics and Statistics,54,3.05225
Mathematics and Statistics,55,3.071664
Mathematics and Statistics,56,3.09282
Mathematics and Statistics,57,3.115265
Mathematics and Statistics,58,3.134233
Mathematics and Statistics,59,3.157482
Mathematics and Statistics,60,3.175782
Mathematics and Statistics,61,3.202055
Mathematics and Statistics,62,3.221081
Mathematics and Statistics,63,3.251314
Mathematics and Statistics,64,3.271154
Mathematics and Statistics,65,3.294578
Mathematics and Statistics,66,3.320818
Mathematics and Statistics,67,3.353087
Mathematics and Statistics,68,3.382595
Mathematics and Statistics,69,3.408802
Mathematics and Statistics,70,3.428527
Mathematics and Statistics,71,3.460994
Mathematics and Statistics,72,3.487822
Mathematics and Statistics,73,3.531827
Mathematics and Statistics,74,3.563351
Mathematics and Statistics,75,3.598286
Mathematics and Statistics,76,3.62866
Mathematics and Statistics,77,3.669727
Mathematics and Statistics,78,3.710787
Mathematics and Statistics,79,3.756234
Mathematics and Statistics,80,3.793755
Mathematics and Statistics,81,3.835103
Mathematics and Statistics,82,3.882719
Mathematics and Statistics,83,3.94188
Mathematics and Statistics,84,3.98657
Mathematics and Statistics,85,4.052276
Mathematics and Statistics,86,4.107034
Mathematics and Statistics,87,4.171198
Mathematics and Statistics,88,4.252718
Mathematics and Statistics,89,4.367025
Mathematics and Statistics,90,4.460864
Mathematics and Statistics,91,4.538622
Mathematics and Statistics,92,4.640078
Mathematics and Statistics,93,4.768181
Mathematics and Statistics,94,4.883802
Mathematics and Statistics,95,5.068892
Mathematics and Statistics,96,5.223641
Mathematics and Statistics,97,5.502748
Mathematics and Statistics,98,5.771544
Mathematics and Statistics,99,6.429335
Mechanical Engineering,1,1.870065
Mechanical Engineering,2,1.968075
Mechanical Engineering,3,2.063995
Mechanical Engineering,4,2.12795
Mechanical Engineering,5,2.18741
Mechanical Engineering,6,2.232286
Mechanical Engineering,7,2.279839
Mechanical Engineering,8,2.310924
Mechanical Engineering,9,2.358171
Mechanical Engineering,10,2.392439
Mechanical Engineering,11,2.424455
Mechanical Engineering,12,2.449839
Mechanical Engineering,13,2.475941
Mechanical Engineering,14,2.514774
Mechanical Engineering,15,2.547682
Mechanical Engineering,16,2.578055
Mechanical Engineering,17,2.597667
Mechanical Engineering,18,2.619991
Mechanical Engineering,19,2.643332
Mechanical Engineering,20,2.668532
Mechanical Engineering,21,2.691725
Mechanical Engineering,22,2.717166
Mechanical Engineering,23,2.735604
Mechanical Engineering,24,2.752173
Mechanical Engineering,25,2.773785
Mechanical Engineering,26,2.789627
Mechanical Engineering,27,2.815777
Mechanical Engineering,28,2.836838
Mechanical Engineering,29,2.858943
Mechanical Engineering,30,2.877915
Mechanical Engineering,31,2.898114
Mechanical Engineering,32,2.921405
Mechanical Engineering,33,2.942177
Mechanical Engineering,34,2.959203
Mechanical Engineering,35,2.973332
Mechanical Engineering,36,2.993546
Mechanical Engineering,37,3.011639
Mechanical Engineering,38,3.036608
Mechanical Engineering,39,3.052641
Mechanical Engineering,40,3.079779
Mechanical Engineering,41,3.100418
Mechanical Engineering,42,3.12071
Mechanical Engineering,43,3.136905
Mechanical Engineering,44,3.155907
Mechanical Engineering,45,3.175043
Mechanical Engineering,46,3.192411
Mechanical Engineering,47,3.209829
Mechanical Engineering,48,3.22555
Mechanical Engineering,49,3.240444
Mechanical Engineering,50,3.25711
Mechanical Engineering,51,3.273594
Mechanical Engineering,52,3.30054
Mechanical Engineering,53,3.319741
Mechanical Engineering,54,3.342896
Mechanical Engineering,55,3.364562
Mechanical Engineering,56,3.383708
Mechanical Engineering,57,3.400647
Mechanical Engineering,58,3.421802
Mechanical Engineering,59,3.441375
Mechanical Engineering,60,3.461966
Mechanical Engineering,61,3.476713
Mechanical Engineering,62,3.4996
Mechanical Engineering,63,3.519573
Mechanical Engineering,64,3.540143
Mechanical Engineering,65,3.565068
Mechanical Engineering,66,3.580377
Mechanical Engineering,67,3.604461
Mechanical Engineering,68,3.627672
Mechanical Engineering,69,3.654293
Mechanical Engineering,70,3.674038
Mechanical Engineering,71,3.70728
Mechanical Engineering,72,3.73627
Mechanical Engineering,73,3.76407
Mechanical Engineering,74,3.80069
Mechanical Engineering,75,3.831721
Mechanical Engineering,76,3.860742
Mechanical Engineering,77,3.894349
Mechanical Engineering,78,3.931648
Mechanical Engineering,79,3.963168
Mechanical Engineering,80,3.9997
Mechanical Engineering,81,4.041016
Mechanical Engineering,82,4.078802
Mechanical Engineering,83,4.117525
Mechanical Engineering,84,4.184789
Mechanical Engineering,85,4.221368
Mechanical Engineering,86,4.285336
Mechanical Engineering,87,4.344554
Mechanical Engineering,88,4.406004
Mechanical Engineering,89,4.468431
Mechanical Engineering,90,4.544192
Mechanical Engineering,91,4.60648
Mechanical Engineering,92,4.672057
Mechanical Engineering,93,4.783602
Mechanical Engineering,94,4.883965
Mechanical Engineering,95,5.005148
Mechanical Engineering,96,5.129002
Mechanical Engineering,97,5.296835
Mechanical Engineering,98,5.468586
Mechanical Engineering,99,5.896275
Medical Technologies,1,1.580904
Medical Technologies,2,1.657137
Medical Technologies,3,1.729899
Medical Technologies,4,1.778262
Medical Technologies,5,1.830965
Medical Technologies,6,1.867988
Medical Technologies,7,1.908189
Medical Technologies,8,1.936121
Medical Technologies,9,1.958635
Medical Technologies,10,1.981941
Medical Technologies,11,2.007903
Medical Technologies,12,2.028818
Medical Technologies,13,2.056863
Medical Technologies,14,2.080807
Medical Technologies,15,2.10375
Medical Technologies,16,2.122894
Medical Technologies,17,2.144338
Medical Technologies,18,2.164003
Medical Technologies,19,2.185552
Medical Technologies,20,2.199982
Medical Technologies,21,2.218153
Medical Technologies,22,2.23332
Medical Technologies,23,2.245822
Medical Technologies,24,2.263596
Medical Technologies,25,2.282769
Medical Technologies,26,2.301004
Medical Technologies,27,2.31771
Medical Technologies,28,2.332554
Medical Technologies,29,2.348506
Medical Technologies,30,2.365889
Medical Technologies,31,2.383054
Medical Technologies,32,2.395568
Medical Technologies,33,2.412936
Medical Technologies,34,2.429841
Medical Technologies,35,2.452978
Medical Technologies,36,2.469057
Medical Technologies,37,2.482998
Medical Technologies,38,2.496917
Medical Technologies,39,2.5137
Medical Technologies,40,2.528835
Medical Technologies,41,2.546533
Medical Technologies,42,2.560946
Medical Technologies,43,2.578557
Medical Technologies,44,2.596158
Medical Technologies,45,2.612076
Medical Technologies,46,2.628724
Medical Technologies,47,2.647755
Medical Technologies,48,2.662131
Medical Technologies,49,2.682551
Medical Technologies,50,2.697203
Medical Technologies,51,2.715701
Medical Technologies,52,2.730228
Medical Technologies,53,2.749934
Medical Technologies,54,2.765916
Medical Technologies,55,2.78313
Medical Technologies,56,2.801127
Medical Technologies,57,2.815351
Medical Technologies,58,2.832291
Medical Technologies,59,2.848621
Medical Technologies,60,2.865186
Medical Technologies,61,2.886224
Medical Technologies,62,2.902458
Medical Technologies,63,2.926833
Medical Technologies,64,2.946828
Medical Technologies,65,2.965803
Medical Technologies,66,2.982969
Medical Technologies,67,3.001642
Medical Technologies,68,3.0256
Medical Technologies,69,3.046672
Medical Technologies,70,3.067118
Medical Technologies,71,3.083993
Medical Technologies,72,3.102747
Medical Technologies,73,3.134567
Medical Technologies,74,3.159007
Medical Technologies,75,3.192429
Medical Technologies,76,3.218792
Medical Technologies,77,3.242797
Medical Technologies,78,3.271405
Medical Technologies,79,3.292178
Medical Technologies,80,3.321168
Medical Technologies,81,3.356382
Medical Technologies,82,3.38751
Medical Technologies,83,3.421188
Medical Technologies,84,3.445481
Medical Technologies,85,3.475981
Medical Technologies,86,3.512023
Medical Technologies,87,3.551308
Medical Technologies,88,3.598648
Medical Technologies,89,3.636898
Medical Technologies,90,3.709613
Medical Technologies,91,3.768121
Medical Technologies,92,3.834786
Medical Technologies,93,3.922841
Medical Technologies,94,4.016345
Medical Technologies,95,4.102852
Medical Technologies,96,4.218432
Medical Technologies,97,4.375627
Medical Technologies,98,4.583106
Medical Technologies,99,4.911004
Music,1,0.859248
Music,2,0.951635
Music,3,1.008421
Music,4,1.049409
Music,5,1.070834
Music,6,1.095026
Music,7,1.121692
Music,8,1.142433
Music,9,1.167644
Music,10,1.188748
Music,11,1.2069
Music,12,1.232875
Music,13,1.249048
Music,14,1.270376
Music,15,1.288776
Music,16,1.307105
Music,17,1.321331
Music,18,1.335597
Music,19,1.351346
Music,20,1.366028
Music,21,1.379168
Music,22,1.392172
Music,23,1.410031
Music,24,1.421178
Music,25,1.437519
Music,26,1.450686
Music,27,1.46797
Music,28,1.480737
Music,29,1.492623
Music,30,1.504359
Music,31,1.516245
Music,32,1.530731
Music,33,1.545044
Music,34,1.56014
Music,35,1.576779
Music,36,1.592106
Music,37,1.606111
Music,38,1.621186
Music,39,1.635609
Music,40,1.652889
Music,41,1.667493
Music,42,1.681784
Music,43,1.693707
Music,44,1.70866
Music,45,1.721837
Music,46,1.733721
Music,47,1.744533
Music,48,1.755158
Music,49,1.767126
Music,50,1.78154
Music,51,1.794465
Music,52,1.808964
Music,53,1.822599
Music,54,1.832565
Music,55,1.848116
Music,56,1.871576
Music,57,1.891318
Music,58,1.912296
Music,59,1.926066
Music,60,1.944277
Music,61,1.962955
Music,62,1.97652
Music,63,1.992074
Music,64,2.012896
Music,65,2.032909
Music,66,2.054126
Music,67,2.073367
Music,68,2.092558
Music,69,2.108382
Music,70,2.130261
Music,71,2.149121
Music,72,2.17532
Music,73,2.198975
Music,74,2.225136
Music,75,2.244005
Music,76,2.268176
Music,77,2.291769
Music,78,2.324433
Music,79,2.352868
Music,80,2.381101
Music,81,2.402467
Music,82,2.438259
Music,83,2.469553
Music,84,2.499239
Music,85,2.537181
Music,86,2.572958
Music,87,2.607802
Music,88,2.654749
Music,89,2.707318
Music,90,2.766907
Music,91,2.821581
Music,92,2.897836
Music,93,2.995758
Music,94,3.113326
Music,95,3.208179
Music,96,3.315083
Music,97,3.497668
Music,98,3.75147
Music,99,4.121591
Natural Resources Management,1,1.192284
Natural Resources Management,2,1.278898
Natural Resources Management,3,1.331279
Natural Resources Management,4,1.367771
Natural Resources Management,5,1.397778
Natural Resources Management,6,1.43182
Natural Resources Management,7,1.456701
Natural Resources Management,8,1.474802
Natural Resources Management,9,1.501554
Natural Resources Management,10,1.518935
Natural Resources Management,11,1.538937
Natural Resources Management,12,1.55641
Natural Resources Management,13,1.583533
Natural Resources Management,14,1.598695
Natural Resources Management,15,1.614414
Natural Resources Management,16,1.63069
Natural Resources Management,17,1.650488
Natural Resources Management,18,1.663257
Natural Resources Management,19,1.677212
Natural Resources Management,20,1.694143
Natural Resources Management,21,1.709514
Natural Resources Management,22,1.722473
Natural Resources Management,23,1.738182
Natural Resources Management,24,1.748833
Natural Resources Management,25,1.766038
Natural Resources Management,26,1.777397
Natural Resources Management,27,1.787946
Natural Resources Management,28,1.804036
Natural Resources Management,29,1.81663
Natural Resources Management,30,1.826288
Natural Resources Management,31,1.838812
Natural Resources Management,32,1.848831
Natural Resources Management,33,1.861615
Natural Resources Management,34,1.874392
Natural Resources Management,35,1.886265
Natural Resources Management,36,1.900781
Natural Resources Management,37,1.913023
Natural Resources Management,38,1.927763
Natural Resources Management,39,1.939903
Natural Resources Management,40,1.953123
Natural Resources Management,41,1.966576
Natural Resources Management,42,1.978554
Natural Resources Management,43,1.989627
Natural Resources Management,44,2.004241
Natural Resources Management,45,2.014432
Natural Resources Management,46,2.030174
Natural Resources Management,47,2.044208
Natural Resources Management,48,2.061837
Natural Resources Management,49,2.070572
Natural Resources Management,50,2.08233
Natural Resources Management,51,2.095975
Natural Resources Management,52,2.109143
Natural Resources Management,53,2.123529
Natural Resources Management,54,2.137295
Natural Resources Management,55,2.151739
Natural Resources Management,56,2.168637
Natural Resources Management,57,2.186177
Natural Resources Management,58,2.198605
Natural Resources Management,59,2.213997
Natural Resources Management,60,2.228876
Natural Resources Management,61,2.244502
Natural Resources Management,62,2.253857
Natural Resources Management,63,2.269254
Natural Resources Management,64,2.285225
Natural Resources Management,65,2.300221
Natural Resources Management,66,2.324342
Natural Resources Management,67,2.342479
Natural Resources Management,68,2.363219
Natural Resources Management,69,2.383944
Natural Resources Management,70,2.402881
Natural Resources Management,71,2.415934
Natural Resources Management,72,2.434806
Natural Resources Management,73,2.45672
Natural Resources Management,74,2.478715
Natural Resources Management,75,2.495807
Natural Resources Management,76,2.51933
Natural Resources Management,77,2.546605
Natural Resources Management,78,2.566841
Natural Resources Management,79,2.589286
Natural Resources Management,80,2.612841
Natural Resources Management,81,2.642188
Natural Resources Management,82,2.666032
Natural Resources Management,83,2.694247
Natural Resources Management,84,2.72127
Natural Resources Management,85,2.745475
Natural Resources Management,86,2.77684
Natural Resources Management,87,2.813773
Natural Resources Management,88,2.868979
Natural Resources Management,89,2.901406
Natural Resources Management,90,2.962409
Natural Resources Management,91,3.006479
Natural Resources Management,92,3.037934
Natural Resources Management,93,3.104052
Natural Resources Management,94,3.180632
Natural Resources Management,95,3.256658
Natural Resources Management,96,3.348408
Natural Resources Management,97,3.488279
Natural Resources Management,98,3.739129
Natural Resources Management,99,4.047618
Nursing,1,1.848973
Nursing,2,1.936817
Nursing,3,2.006161
Nursing,4,2.052737
Nursing,5,2.117018
Nursing,6,2.166147
Nursing,7,2.2007
Nursing,8,2.228009
Nursing,9,2.253818
Nursing,10,2.283354
Nursing,11,2.313377
Nursing,12,2.342693
Nursing,13,2.369847
Nursing,14,2.391055
Nursing,15,2.416375
Nursing,16,2.43439
Nursing,17,2.454407
Nursing,18,2.47723
Nursing,19,2.494721
Nursing,20,2.517641
Nursing,21,2.533153
Nursing,22,2.553052
Nursing,23,2.573103
Nursing,24,2.590332
Nursing,25,2.605257
Nursing,26,2.622018
Nursing,27,2.641265
Nursing,28,2.662792
Nursing,29,2.685994
Nursing,30,2.707876
Nursing,31,2.721048
Nursing,32,2.740152
Nursing,33,2.758669
Nursing,34,2.775377
Nursing,35,2.792375
Nursing,36,2.809747
Nursing,37,2.827851
Nursing,38,2.843657
Nursing,39,2.856969
Nursing,40,2.876053
Nursing,41,2.894183
Nursing,42,2.912819
Nursing,43,2.929163
Nursing,44,2.944998
Nursing,45,2.962225
Nursing,46,2.982411
Nursing,47,3.000194
Nursing,48,3.014281
Nursing,49,3.033386
Nursing,50,3.04911
Nursing,51,3.06625
Nursing,52,3.090124
Nursing,53,3.107035
Nursing,54,3.127605
Nursing,55,3.148171
Nursing,56,3.167592
Nursing,57,3.18377
Nursing,58,3.199538
Nursing,59,3.220302
Nursing,60,3.239853
Nursing,61,3.264264
Nursing,62,3.282607
Nursing,63,3.3041
Nursing,64,3.330407
Nursing,65,3.349594
Nursing,66,3.367187
Nursing,67,3.398135
Nursing,68,3.429677
Nursing,69,3.446675
Nursing,70,3.470429
Nursing,71,3.48583
Nursing,72,3.515912
Nursing,73,3.537854
Nursing,74,3.558588
Nursing,75,3.585168
Nursing,76,3.614955
Nursing,77,3.647475
Nursing,78,3.67586
Nursing,79,3.701906
Nursing,80,3.729869
Nursing,81,3.760407
Nursing,82,3.788083
Nursing,83,3.837169
Nursing,84,3.87161
Nursing,85,3.900113
Nursing,86,3.949526
Nursing,87,3.997737
Nursing,88,4.050328
Nursing,89,4.095271
Nursing,90,4.156936
Nursing,91,4.234464
Nursing,92,4.314035
Nursing,93,4.404797
Nursing,94,4.506477
Nursing,95,4.655867
Nursing,96,4.768901
Nursing,97,4.929521
Nursing,98,5.156195
Nursing,99,5.480758
Philosophy and Religious Studies,1,1.017473
Philosophy and Religious Studies,2,1.110396
Philosophy and Religious Studies,3,1.172326
Philosophy and Religious Studies,4,1.210454
Philosophy and Religious Studies,5,1.251692
Philosophy and Religious Studies,6,1.286485
Philosophy and Religious Studies,7,1.327781
Philosophy and Religious Studies,8,1.356042
Philosophy and Religious Studies,9,1.377677
Philosophy and Religious Studies,10,1.394393
Philosophy and Religious Studies,11,1.415036
Philosophy and Religious Studies,12,1.443229
Philosophy and Religious Studies,13,1.464923
Philosophy and Religious Studies,14,1.488771
Philosophy and Religious Studies,15,1.510437
Philosophy and Religious Studies,16,1.530368
Philosophy and Religious Studies,17,1.543864
Philosophy and Religious Studies,18,1.562438
Philosophy and Religious Studies,19,1.579607
Philosophy and Religious Studies,20,1.592319
Philosophy and Religious Studies,21,1.611308
Philosophy and Religious Studies,22,1.628292
Philosophy and Religious Studies,23,1.643183
Philosophy and Religious Studies,24,1.664497
Philosophy and Religious Studies,25,1.683006
Philosophy and Religious Studies,26,1.698531
Philosophy and Religious Studies,27,1.713332
Philosophy and Religious Studies,28,1.728226
Philosophy and Religious Studies,29,1.741028
Philosophy and Religious Studies,30,1.752889
Philosophy and Religious Studies,31,1.765858
Philosophy and Religious Studies,32,1.781821
Philosophy and Religious Studies,33,1.799118
Philosophy and Religious Studies,34,1.814138
Philosophy and Religious Studies,35,1.82889
Philosophy and Religious Studies,36,1.839844
Philosophy and Religious Studies,37,1.860647
Philosophy and Religious Studies,38,1.873214
Philosophy and Religious Studies,39,1.886655
Philosophy and Religious Studies,40,1.905405
Philosophy and Religious Studies,41,1.922342
Philosophy and Religious Studies,42,1.937295
Philosophy and Religious Studies,43,1.949123
Philosophy and Religious Studies,44,1.969035
Philosophy and Religious Studies,45,1.986184
Philosophy and Religious Studies,46,2.00093
Philosophy and Religious Studies,47,2.015169
Philosophy and Religious Studies,48,2.031782
Philosophy and Religious Studies,49,2.047022
Philosophy and Religious Studies,50,2.058236
Philosophy and Religious Studies,51,2.075123
Philosophy and Religious Studies,52,2.088554
Philosophy and Religious Studies,53,2.100973
Philosophy and Religious Studies,54,2.119203
Philosophy and Religious Studies,55,2.139252
Philosophy and Religious Studies,56,2.157419
Philosophy and Religious Studies,57,2.182437
Philosophy and Religious Studies,58,2.197934
Philosophy and Religious Studies,59,2.215369
Philosophy and Religious Studies,60,2.23548
Philosophy and Religious Studies,61,2.253945
Philosophy and Religious Studies,62,2.270456
Philosophy and Religious Studies,63,2.287894
Philosophy and Religious Studies,64,2.307444
Philosophy and Religious Studies,65,2.32449
Philosophy and Religious Studies,66,2.34354
Philosophy and Religious Studies,67,2.359017
Philosophy and Religious Studies,68,2.378035
Philosophy and Religious Studies,69,2.401506
Philosophy and Religious Studies,70,2.424718
Philosophy and Religious Studies,71,2.444139
Philosophy and Religious Studies,72,2.46012
Philosophy and Religious Studies,73,2.481069
Philosophy and Religious Studies,74,2.503403
Philosophy and Religious Studies,75,2.531516
Philosophy and Religious Studies,76,2.56065
Philosophy and Religious Studies,77,2.596254
Philosophy and Religious Studies,78,2.622054
Philosophy and Religious Studies,79,2.65262
Philosophy and Religious Studies,80,2.676779
Philosophy and Religious Studies,81,2.708985
Philosophy and Religious Studies,82,2.743599
Philosophy and Religious Studies,83,2.780518
Philosophy and Religious Studies,84,2.814477
Philosophy and Religious Studies,85,2.862767
Philosophy and Religious Studies,86,2.899901
Philosophy and Religious Studies,87,2.941786
Philosophy and Religious Studies,88,3.002755
Philosophy and Religious Studies,89,3.068933
Philosophy and Religious Studies,90,3.122414
Philosophy and Religious Studies,91,3.173927
Philosophy and Religious Studies,92,3.239026
Philosophy and Religious Studies,93,3.33865
Philosophy and Religious Studies,94,3.444127
Philosophy and Religious Studies,95,3.564753
Philosophy and Religious Studies,96,3.685701
Philosophy and Religious Studies,97,3.807808
Philosophy and Religious Studies,98,4.150261
Philosophy and Religious Studies,99,4.624621
Physical Fitness/Parks and Recreation,1,1.084653
Physical Fitness/Parks and Recreation,2,1.158662
Physical Fitness/Parks and Recreation,3,1.207476
Physical Fitness/Parks and Recreation,4,1.241304
Physical Fitness/Parks and Recreation,5,1.271409
Physical Fitness/Parks and Recreation,6,1.299297
Physical Fitness/Parks and Recreation,7,1.326742
Physical Fitness/Parks and Recreation,8,1.349993
Physical Fitness/Parks and Recreation,9,1.377404
Physical Fitness/Parks and Recreation,10,1.398196
Physical Fitness/Parks and Recreation,11,1.42528
Physical Fitness/Parks and Recreation,12,1.445456
Physical Fitness/Parks and Recreation,13,1.461167
Physical Fitness/Parks and Recreation,14,1.484425
Physical Fitness/Parks and Recreation,15,1.50738
Physical Fitness/Parks and Recreation,16,1.527337
Physical Fitness/Parks and Recreation,17,1.538685
Physical Fitness/Parks and Recreation,18,1.558258
Physical Fitness/Parks and Recreation,19,1.573526
Physical Fitness/Parks and Recreation,20,1.586894
Physical Fitness/Parks and Recreation,21,1.604152
Physical Fitness/Parks and Recreation,22,1.615669
Physical Fitness/Parks and Recreation,23,1.62889
Physical Fitness/Parks and Recreation,24,1.641951
Physical Fitness/Parks and Recreation,25,1.661962
Physical Fitness/Parks and Recreation,26,1.675232
Physical Fitness/Parks and Recreation,27,1.688376
Physical Fitness/Parks and Recreation,28,1.700997
Physical Fitness/Parks and Recreation,29,1.718023
Physical Fitness/Parks and Recreation,30,1.73027
Physical Fitness/Parks and Recreation,31,1.739256
Physical Fitness/Parks and Recreation,32,1.757153
Physical Fitness/Parks and Recreation,33,1.769036
Physical Fitness/Parks and Recreation,34,1.784018
Physical Fitness/Parks and Recreation,35,1.796917
Physical Fitness/Parks and Recreation,36,1.808787
Physical Fitness/Parks and Recreation,37,1.818389
Physical Fitness/Parks and Recreation,38,1.832113
Physical Fitness/Parks and Recreation,39,1.842284
Physical Fitness/Parks and Recreation,40,1.855414
Physical Fitness/Parks and Recreation,41,1.869205
Physical Fitness/Parks and Recreation,42,1.881318
Physical Fitness/Parks and Recreation,43,1.892425
Physical Fitness/Parks and Recreation,44,1.912566
Physical Fitness/Parks and Recreation,45,1.927038
Physical Fitness/Parks and Recreation,46,1.939158
Physical Fitness/Parks and Recreation,47,1.948275
Physical Fitness/Parks and Recreation,48,1.960053
Physical Fitness/Parks and Recreation,49,1.974145
Physical Fitness/Parks and Recreation,50,1.987023
Physical Fitness/Parks and Recreation,51,2.000922
Physical Fitness/Parks and Recreation,52,2.013395
Physical Fitness/Parks and Recreation,53,2.033928
Physical Fitness/Parks and Recreation,54,2.051556
Physical Fitness/Parks and Recreation,55,2.064244
Physical Fitness/Parks and Recreation,56,2.079553
Physical Fitness/Parks and Recreation,57,2.097638
Physical Fitness/Parks and Recreation,58,2.109889
Physical Fitness/Parks and Recreation,59,2.127781
Physical Fitness/Parks and Recreation,60,2.141963
Physical Fitness/Parks and Recreation,61,2.159722
Physical Fitness/Parks and Recreation,62,2.177052
Physical Fitness/Parks and Recreation,63,2.196911
Physical Fitness/Parks and Recreation,64,2.211552
Physical Fitness/Parks and Recreation,65,2.230406
Physical Fitness/Parks and Recreation,66,2.249529
Physical Fitness/Parks and Recreation,67,2.270526
Physical Fitness/Parks and Recreation,68,2.301569
Physical Fitness/Parks and Recreation,69,2.320563
Physical Fitness/Parks and Recreation,70,2.342032
Physical Fitness/Parks and Recreation,71,2.363242
Physical Fitness/Parks and Recreation,72,2.386746
Physical Fitness/Parks and Recreation,73,2.409805
Physical Fitness/Parks and Recreation,74,2.433911
Physical Fitness/Parks and Recreation,75,2.453011
Physical Fitness/Parks and Recreation,76,2.475497
Physical Fitness/Parks and Recreation,77,2.500903
Physical Fitness/Parks and Recreation,78,2.526904
Physical Fitness/Parks and Recreation,79,2.547409
Physical Fitness/Parks and Recreation,80,2.570335
Physical Fitness/Parks and Recreation,81,2.594253
Physical Fitness/Parks and Recreation,82,2.620908
Physical Fitness/Parks and Recreation,83,2.644673
Physical Fitness/Parks and Recreation,84,2.671327
Physical Fitness/Parks and Recreation,85,2.721156
Physical Fitness/Parks and Recreation,86,2.766411
Physical Fitness/Parks and Recreation,87,2.805342
Physical Fitness/Parks and Recreation,88,2.840095
Physical Fitness/Parks and Recreation,89,2.892308
Physical Fitness/Parks and Recreation,90,2.937909
Physical Fitness/Parks and Recreation,91,2.997818
Physical Fitness/Parks and Recreation,92,3.065786
Physical Fitness/Parks and Recreation,93,3.135767
Physical Fitness/Parks and Recreation,94,3.247924
Physical Fitness/Parks and Recreation,95,3.369949
Physical Fitness/Parks and Recreation,96,3.479286
Physical Fitness/Parks and Recreation,97,3.623149
Physical Fitness/Parks and Recreation,98,3.823003
Physical Fitness/Parks and Recreation,99,4.297644
Physical Sciences (not chem/physics),1,1.300709
Physical Sciences (not chem/physics),2,1.410998
Physical Sciences (not chem/physics),3,1.486162
Physical Sciences (not chem/physics),4,1.544186
Physical Sciences (not chem/physics),5,1.579812
