year,title,color_type,color,percentage
2004,Mean Girls,hue,blue,2.5750588909059475
2004,Mean Girls,hue,violet,3.859008957901106
2004,Mean Girls,greyscale,black,3.9530520617219915
2004,Mean Girls,greyscale,grey,46.30844517202628
2004,Mean Girls,greyscale,white,24.5121914980982
2004,Mean Girls,hue,other,0
2004,The SpongeBob SquarePants Movie,hue,red,4.26759941089838
2004,The SpongeBob SquarePants Movie,hue,orange,1.1079528718703977
2004,The SpongeBob SquarePants Movie,hue,yellow,90.59572901325478
2004,The SpongeBob SquarePants Movie,hue,green,0.47201767304860087
2004,The SpongeBob SquarePants Movie,hue,blue,0.972459499263623
2004,The SpongeBob SquarePants Movie,hue,violet,0.0033873343151693664
2004,The SpongeBob SquarePants Movie,greyscale,black,0.2976435935198822
2004,The SpongeBob SquarePants Movie,greyscale,grey,0.9403534609720177
2004,The SpongeBob SquarePants Movie,greyscale,white,1.342857142857143
2004,The SpongeBob SquarePants Movie,hue,other,0
2004,Anchorman: The Legend of Ron Burgundy,hue,red,20.225407866769174
2004,Anchorman: The Legend of Ron Burgundy,hue,orange,1.567375746201158
2004,Anchorman: The Legend of Ron Burgundy,hue,yellow,3.110938065303907
2004,Anchorman: The Legend of Ron Burgundy,hue,green,0.0018372376989869755
2004,Anchorman: The Legend of Ron Burgundy,hue,blue,36.09532578464182
2004,Anchorman: The Legend of Ron Burgundy,hue,violet,0.04985273833212735
2004,Anchorman: The Legend of Ron Burgundy,greyscale,black,20.0909008683068
2004,Anchorman: The Legend of Ron Burgundy,greyscale,grey,7.4394347526230105
2004,Anchorman: The Legend of Ron Burgundy,greyscale,white,11.41892694012301
2004,Anchorman: The Legend of Ron Burgundy,hue,other,0
2004,Scooby-Doo 2: Monsters Unleashed,hue,red,6.393759947234848
2004,Scooby-Doo 2: Monsters Unleashed,hue,orange,0.28877450066673355
2004,Scooby-Doo 2: Monsters Unleashed,hue,yellow,0.43818017578825114
2004,Scooby-Doo 2: Monsters Unleashed,hue,green,22.526131654789726
2004,Scooby-Doo 2: Monsters Unleashed,hue,blue,62.8412887314856
2004,Scooby-Doo 2: Monsters Unleashed,hue,violet,0.3355175429792237
2004,Scooby-Doo 2: Monsters Unleashed,greyscale,black,2.3139239780336376
2004,Scooby-Doo 2: Monsters Unleashed,greyscale,grey,2.052965889049797
2004,Scooby-Doo 2: Monsters Unleashed,greyscale,white,2.8094575799721837
2004,Scooby-Doo 2: Monsters Unleashed,hue,other,0
2004,The Notebook,hue,red,9.59917695473251
2004,The Notebook,hue,orange,1.0637860082304527
2004,The Notebook,hue,yellow,0.003292181069958848
2004,The Notebook,hue,green,0
2004,The Notebook,hue,blue,21.035802469135803
2004,The Notebook,hue,violet,0
2004,The Notebook,greyscale,black,5.207818930041153
2004,The Notebook,greyscale,grey,25.963786008230453
2004,The Notebook,greyscale,white,37.126337448559674
2004,The Notebook,hue,other,0
2004,Alien vs. Predator,hue,red,0.2543624449765568
2004,Alien vs. Predator,hue,orange,0.13793498989145864
2004,Alien vs. Predator,hue,yellow,0.018926630629597235
2004,Alien vs. Predator,hue,green,2.8676713075147323e-4
2004,Alien vs. Predator,hue,blue,9.034024920063663
2004,Alien vs. Predator,hue,violet,0.21421504667135052
2004,Alien vs. Predator,greyscale,black,26.650129762126667
2004,Alien vs. Predator,greyscale,grey,15.105745379464604
2004,Alien vs. Predator,greyscale,white,48.58437405904535
2004,Alien vs. Predator,hue,other,0
2004,Man on Fire,hue,red,8.510907237512741
2004,Man on Fire,hue,orange,5.361892626571526
2004,Man on Fire,hue,yellow,4.912572205232755
2004,Man on Fire,hue,green,9.159938837920489
2004,Man on Fire,hue,blue,1.6782025144410466
2004,Man on Fire,hue,violet,1.868841318382603e-4
2004,Man on Fire,greyscale,black,57.786833163438665
2004,Man on Fire,greyscale,grey,9.593289160720353
2004,Man on Fire,greyscale,white,2.996177370030581
2004,Man on Fire,hue,other,0
2004,The Terminal,hue,red,5.475116075860358
2004,The Terminal,hue,orange,0.4131486288054269
2004,The Terminal,hue,yellow,3.231510589013898e-5
2004,The Terminal,hue,green,0
2004,The Terminal,hue,blue,0
2004,The Terminal,hue,violet,0
2004,The Terminal,greyscale,black,4.531321093232958
2004,The Terminal,greyscale,grey,4.460971107710126
2004,The Terminal,greyscale,white,85.11941077928525
2004,The Terminal,hue,other,0
2004,Garfield,hue,red,17.605828485860737
2004,Garfield,hue,orange,17.646432068190983
2004,Garfield,hue,yellow,0.06450498185797386
2004,Garfield,hue,green,0
2004,Garfield,hue,blue,0
2004,Garfield,hue,violet,0
2004,Garfield,greyscale,black,16.098312503599608
2004,Garfield,greyscale,grey,2.6519034729021485
2004,Garfield,greyscale,white,45.93301848758855
2004,Garfield,hue,other,0
2004,Ray,hue,red,0
2004,Ray,hue,orange,0
2004,Ray,hue,yellow,0
2004,Ray,hue,green,0
2004,Ray,hue,blue,0
2004,Ray,hue,violet,0
2004,Ray,greyscale,black,92.4204648746916
2004,Ray,greyscale,grey,4.37034151408908
2004,Ray,greyscale,white,3.2091936112193222
2004,Ray,hue,other,0
2004,Ladder 49,hue,red,8.105960264900663
2004,Ladder 49,hue,orange,0.05947279574081288
2004,Ladder 49,hue,yellow,0.0031164783794312427
2004,Ladder 49,hue,green,0.16543306064147514
2004,Ladder 49,hue,blue,1.8015842098428776
2004,Ladder 49,hue,violet,0
2004,Ladder 49,greyscale,black,31.935333073626804
2004,Ladder 49,greyscale,grey,19.055447344500713
2004,Ladder 49,greyscale,white,38.87365277236722
2004,Ladder 49,hue,other,0
2004,Christmas with the Kranks,hue,red,20.33515878576433
2004,Christmas with the Kranks,hue,orange,7.632583610964154
2004,Christmas with the Kranks,hue,yellow,0.39950240931123726
2004,Christmas with the Kranks,hue,green,0.30284398816077324
2004,Christmas with the Kranks,hue,blue,0.39978838097144576
2004,Christmas with the Kranks,hue,violet,0.016014412971674507
2004,Christmas with the Kranks,greyscale,black,12.468078413429229
2004,Christmas with the Kranks,greyscale,grey,9.522856284942161
2004,Christmas with the Kranks,greyscale,white,48.92317371348499
2004,Christmas with the Kranks,hue,other,0
2004,Sideways,hue,red,0.3421262989608314
2004,Sideways,hue,orange,0.10135891286970426
2004,Sideways,hue,yellow,0.5838529176658674
2004,Sideways,hue,green,89.51494804156675
2004,Sideways,hue,blue,0
2004,Sideways,hue,violet,0
2004,Sideways,greyscale,black,4.67849720223821
2004,Sideways,greyscale,grey,1.2258992805755398
2004,Sideways,greyscale,white,3.553317346123101
2004,Sideways,hue,other,0
2004,White Chicks,hue,red,7.539844355741895
2004,White Chicks,hue,orange,8.310312150015795
2004,White Chicks,hue,yellow,1.888407087269908
2004,White Chicks,hue,green,8.614995836085346e-4
2004,White Chicks,hue,blue,13.895126784022056
2004,White Chicks,hue,violet,0.07638629641329008
2004,White Chicks,greyscale,black,5.489475346753583
2004,White Chicks,greyscale,grey,10.015506992504953
2004,White Chicks,greyscale,white,52.78407948769491
2004,White Chicks,hue,other,0
2004,Hidalgo,hue,red,21.036737523105362
2004,Hidalgo,hue,orange,15.697088724584104
2004,Hidalgo,hue,yellow,0.23313308687615528
2004,Hidalgo,hue,green,0
2004,Hidalgo,hue,blue,0
2004,Hidalgo,hue,violet,0
2004,Hidalgo,greyscale,black,55.09912199630315
2004,Hidalgo,greyscale,grey,6.9900646950092415
2004,Hidalgo,greyscale,white,0.9438539741219963
2004,Hidalgo,hue,other,0
2004,The Forgotten,hue,red,0
2004,The Forgotten,hue,orange,0
2004,The Forgotten,hue,yellow,0
2004,The Forgotten,hue,green,0
2004,The Forgotten,hue,blue,17.149553571428573
2004,The Forgotten,hue,violet,0
2004,The Forgotten,greyscale,black,25.888392857142854
2004,The Forgotten,greyscale,grey,13.258184523809524
2004,The Forgotten,greyscale,white,43.70386904761905
2004,The Forgotten,hue,other,0
2004,Kill Bill: Vol. 2,hue,red,57.104090562402156
2004,Kill Bill: Vol. 2,hue,orange,1.9216410421099113
2004,Kill Bill: Vol. 2,hue,yellow,15.310103970133676
2004,Kill Bill: Vol. 2,hue,green,0.00100357271887921
2004,Kill Bill: Vol. 2,hue,blue,0.3215446991288989
2004,Kill Bill: Vol. 2,hue,violet,0.019469310746256675
2004,Kill Bill: Vol. 2,greyscale,black,20.54554212998274
2004,Kill Bill: Vol. 2,greyscale,grey,2.3282887077997674
2004,Kill Bill: Vol. 2,greyscale,white,2.4483160049777206
2004,Kill Bill: Vol. 2,hue,other,0
2004,The Manchurian Candidate,hue,red,0.6594689028651293
2004,The Manchurian Candidate,hue,orange,0.28867924528301886
2004,The Manchurian Candidate,hue,yellow,5.590496156533892e-4
2004,The Manchurian Candidate,hue,green,0
2004,The Manchurian Candidate,hue,blue,0.8856044723969253
2004,The Manchurian Candidate,hue,violet,4.192872117400419e-4
2004,The Manchurian Candidate,greyscale,black,51.622851153039825
2004,The Manchurian Candidate,greyscale,grey,11.458560447239693
2004,The Manchurian Candidate,greyscale,white,35.08385744234801
2004,The Manchurian Candidate,hue,other,0
2004,Barbershop 2: Back in Business,hue,red,8.752261436406972
2004,Barbershop 2: Back in Business,hue,orange,6.715676420756396
2004,Barbershop 2: Back in Business,hue,yellow,0.7173419866180397
2004,Barbershop 2: Back in Business,hue,green,2.8716652786951155e-4
2004,Barbershop 2: Back in Business,hue,blue,5.484019182724062
2004,Barbershop 2: Back in Business,hue,violet,0.03934181431812308
2004,Barbershop 2: Back in Business,greyscale,black,40.149613761020014
2004,Barbershop 2: Back in Business,greyscale,grey,24.882979639893176
2004,Barbershop 2: Back in Business,greyscale,white,13.258478591735349
2004,Barbershop 2: Back in Business,hue,other,0
2004,Miracle,hue,red,2.823134135485168
2004,Miracle,hue,orange,0.008040662780346323
2004,Miracle,hue,yellow,0.0034459983344341384
2004,Miracle,hue,green,8.614995836085346e-4
2004,Miracle,hue,blue,37.31068546650202
2004,Miracle,hue,violet,2.024236854952187
2004,Miracle,greyscale,black,41.772678976538494
2004,Miracle,greyscale,grey,11.653504867472646
2004,Miracle,greyscale,white,4.403411538351089
2004,Miracle,hue,other,0
2004,Friday Night Lights,hue,red,0
2004,Friday Night Lights,hue,orange,0
2004,Friday Night Lights,hue,yellow,0
2004,Friday Night Lights,hue,green,1.4288980338363056e-4
2004,Friday Night Lights,hue,blue,0.0017861225422953816
2004,Friday Night Lights,hue,violet,0
2004,Friday Night Lights,greyscale,black,72.78363625971652
2004,Friday Night Lights,greyscale,grey,20.250342935528117
2004,Friday Night Lights,greyscale,white,6.964091792409692
2004,Friday Night Lights,hue,other,0
2004,Hellboy,hue,red,6.803441203281678
2004,Hellboy,hue,orange,2.82190063810392
2004,Hellboy,hue,yellow,0.1427757520510483
2004,Hellboy,hue,green,0.15850045578851413
2004,Hellboy,hue,blue,14.417730173199637
2004,Hellboy,hue,violet,0
2004,Hellboy,greyscale,black,50.63992707383774
2004,Hellboy,greyscale,grey,15.558682771194166
2004,Hellboy,greyscale,white,9.4570419325433
2004,Hellboy,hue,other,0
2004,The Stepford Wives,hue,red,14.976085523244958
2004,The Stepford Wives,hue,orange,16.522722764189695
2004,The Stepford Wives,hue,yellow,0.3869419226101568
2004,The Stepford Wives,hue,green,1.480195983476475
2004,The Stepford Wives,hue,blue,0.06994200429424943
2004,The Stepford Wives,hue,violet,3.6466112770724426e-5
2004,The Stepford Wives,greyscale,black,24.53392661267737
2004,The Stepford Wives,greyscale,grey,10.382339899178492
2004,The Stepford Wives,greyscale,white,31.647808824215833
2004,The Stepford Wives,hue,other,0
2004,Dawn of the Dead,hue,red,24.876883458440634
2004,Dawn of the Dead,hue,orange,8.035395320804339
2004,Dawn of the Dead,hue,yellow,8.686318557887239
2004,Dawn of the Dead,hue,green,0.028601172538491048
2004,Dawn of the Dead,hue,blue,3.287491096378281e-4
2004,Dawn of the Dead,hue,violet,8.766642923675415e-4
2004,Dawn of the Dead,greyscale,black,37.349953427209464
2004,Dawn of the Dead,greyscale,grey,2.1370883787189747
2004,Dawn of the Dead,greyscale,white,18.884554270998848
2004,Dawn of the Dead,hue,other,0
2005,Star Wars: Episode III - Revenge of the Sith,hue,red,16.766074851707177
2005,Star Wars: Episode III - Revenge of the Sith,hue,orange,2.57415771484375
2005,Star Wars: Episode III - Revenge of the Sith,hue,yellow,0.05600540726273148
2005,Star Wars: Episode III - Revenge of the Sith,hue,green,0.02667462384259259
2005,Star Wars: Episode III - Revenge of the Sith,hue,blue,0.3342239945023148
2005,Star Wars: Episode III - Revenge of the Sith,hue,violet,0.002825701678240741
2005,Star Wars: Episode III - Revenge of the Sith,greyscale,black,65.4915138527199
2005,Star Wars: Episode III - Revenge of the Sith,greyscale,grey,9.645137080439815
2005,Star Wars: Episode III - Revenge of the Sith,greyscale,white,5.103386773003472
2005,Star Wars: Episode III - Revenge of the Sith,hue,other,0
2005,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",hue,red,7.396209386281588
2005,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",hue,orange,15.438959555505416
2005,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",hue,yellow,5.414210570848375
2005,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",hue,green,3.1876128158844765
2005,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",hue,blue,19.3457736349278
2005,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",hue,violet,0.0046184002707581225
2005,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",greyscale,black,10.070897732400722
2005,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",greyscale,grey,19.651539936823102
2005,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",greyscale,white,19.49017796705776
2005,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",hue,other,0
2005,Harry Potter and the Goblet of Fire,hue,red,0.3506395786305493
2005,Harry Potter and the Goblet of Fire,hue,orange,0.023325808878856283
2005,Harry Potter and the Goblet of Fire,hue,yellow,0.004514672686230248
2005,Harry Potter and the Goblet of Fire,hue,green,0.004514672686230248
2005,Harry Potter and the Goblet of Fire,hue,blue,8.79683972911964
2005,Harry Potter and the Goblet of Fire,hue,violet,0.003009781790820166
2005,Harry Potter and the Goblet of Fire,greyscale,black,75.99172310007525
2005,Harry Potter and the Goblet of Fire,greyscale,grey,11.10007524454477
2005,Harry Potter and the Goblet of Fire,greyscale,white,3.7253574115876598
2005,Harry Potter and the Goblet of Fire,hue,other,0
2005,War of the Worlds,hue,red,9.091895517676768
2005,War of the Worlds,hue,orange,3.245097458964646
2005,War of the Worlds,hue,yellow,0.4413555194805195
2005,War of the Worlds,hue,green,0
2005,War of the Worlds,hue,blue,0
2005,War of the Worlds,hue,violet,0
2005,War of the Worlds,greyscale,black,76.55668712797619
2005,War of the Worlds,greyscale,grey,8.439162833694084
2005,War of the Worlds,greyscale,white,2.2258015422077926
2005,War of the Worlds,hue,other,0
2005,King Kong,hue,red,1.0784024413472362
2005,King Kong,hue,orange,1.5999668936933515
2005,King Kong,hue,yellow,0.22279498125579583
2005,King Kong,hue,green,0.0027370620338762336
2005,King Kong,hue,blue,1.141224087005317
2005,King Kong,hue,violet,0
2005,King Kong,greyscale,black,54.29284826241867
2005,King Kong,greyscale,grey,27.007226310844867
2005,King Kong,greyscale,white,14.654799961400885
2005,King Kong,hue,other,0
2005,Wedding Crashers,hue,red,16.645256916996047
2005,Wedding Crashers,hue,orange,1.6857707509881426
2005,Wedding Crashers,hue,yellow,0.005006587615283269
2005,Wedding Crashers,hue,green,0.00876152832674572
2005,Wedding Crashers,hue,blue,0.3403820816864296
2005,Wedding Crashers,hue,violet,0.0012516469038208172
2005,Wedding Crashers,greyscale,black,9.062845849802374
2005,Wedding Crashers,greyscale,grey,6.719235836627142
2005,Wedding Crashers,greyscale,white,65.53148880105401
2005,Wedding Crashers,hue,other,0
2005,Batman Begins,hue,red,1.1196444444444444
2005,Batman Begins,hue,orange,33.36776296296296
2005,Batman Begins,hue,yellow,0.20148148148148148
2005,Batman Begins,hue,green,0
2005,Batman Begins,hue,blue,0
2005,Batman Begins,hue,violet,0
2005,Batman Begins,greyscale,black,57.70998518518519
2005,Batman Begins,greyscale,grey,6.417007407407407
2005,Batman Begins,greyscale,white,1.1841185185185186
2005,Batman Begins,hue,other,0
2005,Charlie and the Chocolate Factory,hue,red,12.578369905956114
2005,Charlie and the Chocolate Factory,hue,orange,2.5960591133004924
2005,Charlie and the Chocolate Factory,hue,yellow,1.1397223466188984
2005,Charlie and the Chocolate Factory,hue,green,1.3159426780116434
2005,Charlie and the Chocolate Factory,hue,blue,19.049037169726827
2005,Charlie and the Chocolate Factory,hue,violet,2.1932377966860725
2005,Charlie and the Chocolate Factory,greyscale,black,24.1961486789073
2005,Charlie and the Chocolate Factory,greyscale,grey,12.097402597402597
2005,Charlie and the Chocolate Factory,greyscale,white,24.834079713390057
2005,Charlie and the Chocolate Factory,hue,other,0
2005,Madagascar,hue,red,6.358072916666667
2005,Madagascar,hue,orange,10.651692708333334
2005,Madagascar,hue,yellow,6.172309027777779
2005,Madagascar,hue,green,1.9856770833333333
2005,Madagascar,hue,blue,15.572916666666666
2005,Madagascar,hue,violet,0.04267939814814815
2005,Madagascar,greyscale,black,41.22352430555555
2005,Madagascar,greyscale,grey,11.277054398148149
2005,Madagascar,greyscale,white,6.71607349537037
2005,Madagascar,hue,other,0
2005,Mr. & Mrs. Smith,hue,red,6.163549629046763
2005,Mr. & Mrs. Smith,hue,orange,0.005058453237410072
2005,Mr. & Mrs. Smith,hue,yellow,0
2005,Mr. & Mrs. Smith,hue,green,0
2005,Mr. & Mrs. Smith,hue,blue,0.002985892535971223
2005,Mr. & Mrs. Smith,hue,violet,0
2005,Mr. & Mrs. Smith,greyscale,black,20.14314720098921
2005,Mr. & Mrs. Smith,greyscale,grey,5.40875112410072
2005,Mr. & Mrs. Smith,greyscale,white,68.27650770008992
2005,Mr. & Mrs. Smith,hue,other,0
2005,Hitch,hue,red,8.975983796296298
2005,Hitch,hue,orange,0.13480179398148148
2005,Hitch,hue,yellow,0
2005,Hitch,hue,green,0
2005,Hitch,hue,blue,0.6290147569444443
2005,Hitch,hue,violet,3.9785879629629617e-4
2005,Hitch,greyscale,black,22.086805555555557
2005,Hitch,greyscale,grey,4.623625578703702
2005,Hitch,greyscale,white,63.549370659722214
2005,Hitch,hue,other,0
2005,The Longest Yard,hue,red,22.656426402185694
2005,The Longest Yard,hue,orange,7.969427384393063
2005,The Longest Yard,hue,yellow,8.217166613981213
2005,The Longest Yard,hue,green,2.1168262283236992e-4
2005,The Longest Yard,hue,blue,15.997773098807805
2005,The Longest Yard,hue,violet,0.06325782378973989
2005,The Longest Yard,greyscale,black,17.816691315932083
2005,The Longest Yard,greyscale,grey,13.894353436596822
2005,The Longest Yard,greyscale,white,13.384692241690752
2005,The Longest Yard,hue,other,0
2005,Fantastic Four,hue,red,6.928691983122364
2005,Fantastic Four,hue,orange,2.1395569620253165
2005,Fantastic Four,hue,yellow,2.0817510548523206
2005,Fantastic Four,hue,green,0.001160337552742616
2005,Fantastic Four,hue,blue,12.090295358649788
2005,Fantastic Four,hue,violet,0.33143459915611817
2005,Fantastic Four,greyscale,black,59.03428270042193
2005,Fantastic Four,greyscale,grey,5.800000000000001
2005,Fantastic Four,greyscale,white,11.59282700421941
2005,Fantastic Four,hue,other,0
2005,Chicken Little,hue,red,13.638112741578842
2005,Chicken Little,hue,orange,5.646842604026075
2005,Chicken Little,hue,yellow,1.2190219108060765
2005,Chicken Little,hue,green,7.582057835338713
2005,Chicken Little,hue,blue,42.66318237946185
2005,Chicken Little,hue,violet,0
2005,Chicken Little,greyscale,black,13.168882635040061
2005,Chicken Little,greyscale,grey,5.5787841369210005
2005,Chicken Little,greyscale,white,10.503115756827384
2005,Chicken Little,hue,other,0
2005,Robots,hue,red,8.396877949394016
2005,Robots,hue,orange,4.4838279576335935
2005,Robots,hue,yellow,1.164776557654567
2005,Robots,hue,green,0.5872571197435245
2005,Robots,hue,blue,35.06689038366466
2005,Robots,hue,violet,0.42920705307785656
2005,Robots,greyscale,black,4.7856960944405325
2005,Robots,greyscale,grey,9.931686416682895
2005,Robots,greyscale,white,35.15378046770836
2005,Robots,hue,other,0
2005,Walk the Line,hue,red,27.75109987300436
2005,Walk the Line,hue,orange,18.8018400195029
2005,Walk the Line,hue,yellow,9.634058361302614
2005,Walk the Line,hue,green,0.0024095156023222065
2005,Walk the Line,hue,blue,1.063021589259797e-4
2005,Walk the Line,hue,violet,3.5434052975326565e-5
2005,Walk the Line,greyscale,black,26.225096947568936
2005,Walk the Line,greyscale,grey,0.2599442126269957
2005,Walk the Line,greyscale,white,17.325409334179973
2005,Walk the Line,hue,other,0
2005,The Pacifier,hue,red,7.7989188879170666
2005,The Pacifier,hue,orange,1.6061826993390018
2005,The Pacifier,hue,yellow,0.0633755358960756
2005,The Pacifier,hue,green,0.02523550750612965
2005,The Pacifier,hue,blue,5.900807249473066
2005,The Pacifier,hue,violet,0.002867671307514733
2005,The Pacifier,greyscale,black,8.921038670547581
2005,The Pacifier,greyscale,grey,7.124155829258851
2005,The Pacifier,greyscale,white,68.55741794875472
2005,The Pacifier,hue,other,0
2005,Fun with Dick and Jane,hue,red,24.840106007067135
2005,Fun with Dick and Jane,hue,orange,0.013913427561837454
2005,Fun with Dick and Jane,hue,yellow,6.625441696113075e-4
2005,Fun with Dick and Jane,hue,green,0.002871024734982332
2005,Fun with Dick and Jane,hue,blue,0.4012809187279152
2005,Fun with Dick and Jane,hue,violet,0
2005,Fun with Dick and Jane,greyscale,black,10.894324204946997
2005,Fun with Dick and Jane,greyscale,grey,13.623343639575971
2005,Fun with Dick and Jane,greyscale,white,50.223498233215544
2005,Fun with Dick and Jane,hue,other,0
2005,The 40-Year-Old Virgin,hue,red,14.222002635046113
2005,The 40-Year-Old Virgin,hue,orange,14.170750988142292
2005,The 40-Year-Old Virgin,hue,yellow,18.136363636363637
2005,The 40-Year-Old Virgin,hue,green,0.29545454545454547
2005,The 40-Year-Old Virgin,hue,blue,16.999407114624507
2005,The 40-Year-Old Virgin,hue,violet,6.587615283267458e-5
2005,The 40-Year-Old Virgin,greyscale,black,15.332147562582346
2005,The 40-Year-Old Virgin,greyscale,grey,6.894993412384717
2005,The 40-Year-Old Virgin,greyscale,white,13.948814229249013
2005,The 40-Year-Old Virgin,hue,other,0
2005,Flightplan,hue,red,22.10725879755876
2005,Flightplan,hue,orange,5.053889105310998
2005,Flightplan,hue,yellow,0.025710946630307752
2005,Flightplan,hue,green,0.016880924555252565
2005,Flightplan,hue,blue,17.11076483573562
2005,Flightplan,hue,violet,0.002337358784573432
2005,Flightplan,greyscale,black,41.76990001298533
2005,Flightplan,greyscale,grey,10.39501363459291
2005,Flightplan,greyscale,white,3.5182443838462536
2005,Flightplan,hue,other,0
2005,Saw II,hue,red,0.0690493398150237
2005,Saw II,hue,orange,11.269699922341566
2005,Saw II,hue,yellow,1.4279173897936777
2005,Saw II,hue,green,0
2005,Saw II,hue,blue,0
2005,Saw II,hue,violet,0
2005,Saw II,greyscale,black,15.538353067287344
2005,Saw II,greyscale,grey,16.996777550311318
2005,Saw II,greyscale,white,54.69820273045107
2005,Saw II,hue,other,0
2005,Brokeback Mountain,hue,red,15.07879393636515
2005,Brokeback Mountain,hue,orange,1.126103614859237
2005,Brokeback Mountain,hue,yellow,1.3823088455772115
2005,Brokeback Mountain,hue,green,0.10927869398634016
2005,Brokeback Mountain,hue,blue,3.275695485590538
2005,Brokeback Mountain,hue,violet,0
2005,Brokeback Mountain,greyscale,black,53.76145260702982
2005,Brokeback Mountain,greyscale,grey,17.24337831084458
2005,Brokeback Mountain,greyscale,white,8.022988505747126
2005,Brokeback Mountain,hue,other,0
2005,Monster-in-Law,hue,red,25.72930155668825
2005,Monster-in-Law,hue,orange,3.2749690039950408
2005,Monster-in-Law,hue,yellow,0.462460393993663
2005,Monster-in-Law,hue,green,3.024659043945447
2005,Monster-in-Law,hue,blue,3.6039399366303897
2005,Monster-in-Law,hue,violet,0.0019286403085824492
2005,Monster-in-Law,greyscale,black,5.131698581071773
2005,Monster-in-Law,greyscale,grey,7.088855214216834
2005,Monster-in-Law,greyscale,white,51.68218762915002
2005,Monster-in-Law,hue,other,0
2005,Are We There Yet?,hue,red,15.422222222222222
2005,Are We There Yet?,hue,orange,0.9288461538461539
2005,Are We There Yet?,hue,yellow,0.2998931623931624
2005,Are We There Yet?,hue,green,0
2005,Are We There Yet?,hue,blue,3.0251068376068377
2005,Are We There Yet?,hue,violet,0.0023504273504273503
2005,Are We There Yet?,greyscale,black,16.158547008547007
2005,Are We There Yet?,greyscale,grey,8.421901709401709
2005,Are We There Yet?,greyscale,white,55.74113247863248
2005,Are We There Yet?,hue,other,0
2005,Cheaper by the Dozen 2,hue,red,18.418539810729964
2005,Cheaper by the Dozen 2,hue,orange,3.073616910628795
2005,Cheaper by the Dozen 2,hue,yellow,0.1021516301652125
2005,Cheaper by the Dozen 2,hue,green,0.032120405634836875
2005,Cheaper by the Dozen 2,hue,blue,8.999066978693463
2005,Cheaper by the Dozen 2,hue,violet,0.06489632975201735
2005,Cheaper by the Dozen 2,greyscale,black,4.548642748982307
2005,Cheaper by the Dozen 2,greyscale,grey,10.995339263590537
2005,Cheaper by the Dozen 2,greyscale,white,53.76562592182287
2005,Cheaper by the Dozen 2,hue,other,0
2005,The Dukes of Hazzard,hue,red,29.29222805515501
2005,The Dukes of Hazzard,hue,orange,8.859717184120404
2005,The Dukes of Hazzard,hue,yellow,1.4970907308940158
2005,The Dukes of Hazzard,hue,green,0.7468907714491708
2005,The Dukes of Hazzard,hue,blue,22.087984972062007
2005,The Dukes of Hazzard,hue,violet,0
2005,The Dukes of Hazzard,greyscale,black,15.181181563175919
2005,The Dukes of Hazzard,greyscale,grey,7.653130914293439
2005,The Dukes of Hazzard,greyscale,white,14.681775808850036
2005,The Dukes of Hazzard,hue,other,0
2005,The Ring Two,hue,red,0
2005,The Ring Two,hue,orange,0
2005,The Ring Two,hue,yellow,0
2005,The Ring Two,hue,green,5.735342615029465e-4
2005,The Ring Two,hue,blue,3.5025737349984944
2005,The Ring Two,hue,violet,0
2005,The Ring Two,greyscale,black,87.76249946231162
2005,The Ring Two,greyscale,grey,8.022310482772465
2005,The Ring Two,greyscale,white,0.7120427856559081
2005,The Ring Two,hue,other,0
2005,Constantine,hue,red,0.10496238425925927
2005,Constantine,hue,orange,2.849971064814815
2005,Constantine,hue,yellow,0.3407118055555556
2005,Constantine,hue,green,7.233796296296296e-5
2005,Constantine,hue,blue,0.06850405092592593
2005,Constantine,hue,violet,0
2005,Constantine,greyscale,black,36.60648148148148
2005,Constantine,greyscale,grey,25.42527488425926
2005,Constantine,greyscale,white,34.60402199074074
2005,Constantine,hue,other,0
2005,The Exorcism of Emily Rose,hue,red,0.3023625902803281
2005,The Exorcism of Emily Rose,hue,orange,9.793120332966092e-4
2005,The Exorcism of Emily Rose,hue,yellow,0
2005,The Exorcism of Emily Rose,hue,green,0
2005,The Exorcism of Emily Rose,hue,blue,0.007100012241400416
2005,The Exorcism of Emily Rose,hue,violet,0
2005,The Exorcism of Emily Rose,greyscale,black,0.940384379973069
2005,The Exorcism of Emily Rose,greyscale,grey,23.961562002693107
2005,The Exorcism of Emily Rose,greyscale,white,74.7876117027788
2005,The Exorcism of Emily Rose,hue,other,0
2005,Four Brothers,hue,red,5.933939248646209
2005,Four Brothers,hue,orange,0.7274156701263538
2005,Four Brothers,hue,yellow,0.384702166064982
2005,Four Brothers,hue,green,0.09610503158844766
2005,Four Brothers,hue,blue,1.5303474729241877
2005,Four Brothers,hue,violet,0
2005,Four Brothers,greyscale,black,66.8296268614621
2005,Four Brothers,greyscale,grey,23.533640286552345
2005,Four Brothers,greyscale,white,0.964223262635379
